id,PHT,kfold,GBDT_pred,KNN_pred,KRR_pred,linearSVR_pred,RF_pred,NuSVR_pred,SVR_pred,XGBoost_pred
187791,0.353261337725296,0,-0.2359693421802964,-0.28595942802099084,0.03936993956882162,-0.006564826520686186,-0.016539391921564086,-0.1352080250731178,-0.09037057099058296,-0.21930487
190711,0.549763263869251,0,0.4849595665050099,0.2166924990552471,0.3987534046962189,0.3851710170991267,0.4479623583316016,0.4895694173531665,0.5483862245457841,0.32387877
188545,-0.020092321948218996,0,-0.006626130576650568,0.011151484308669834,0.15431212652512016,0.1572873193643234,0.04813686511545833,0.007092604203085552,-0.01829131801037352,-0.052315626
189077,-0.020092321948218996,0,-0.17911414592917074,-0.06961080733649594,-0.23801125055454264,-0.18099729170963105,0.028208640657243232,-0.03013467746707626,-0.047529319536162885,-0.10112801
189455,-0.020092321948218996,0,-0.029193266231387363,-0.3785118352347943,0.13333539206470846,0.23968725313638425,-0.06328072552609333,-0.06031977021920362,-0.09638736297428042,0.07362896
188320,-2.39776562829008,0,-1.1282574586641685,-0.6921289093605474,-1.357221153523195,-1.3434467252463032,-0.9820162946436576,-0.9993649441689364,-0.9755087127898988,-1.2945608
375640,-0.6292482929944809,0,0.006491708881617589,0.0423952905655584,-0.2108246847309516,-0.21023899576609956,0.07208094393036568,0.07002657141247293,0.05013016378521713,0.13620327
375576,-0.49169694469371295,0,-0.14230159864755976,-0.028738406698553362,-0.019995877170202903,-0.046785536691519775,-0.029820117580493695,0.040539118810218544,0.0020196138654548085,-0.74978125
284334,-1.1205031083543702,0,-0.2457737534218972,-0.3462855193471854,-0.3194536745319638,-0.3384137004105978,-0.19650417687398106,-0.3183875202955428,-0.2870340808767602,-0.35375312
373734,0.6283640343268331,0,0.14881185135868982,0.09289628558455487,-0.0554697089758065,0.05945445064275561,0.0765880936575932,0.07944194825550505,0.07716507865287288,-0.116142295
374472,0.45151230079727395,0,0.6865560131713028,0.21256595860622413,0.8096879482343766,0.8740015546209082,0.4708177741685678,0.5453009653969221,0.6080987028217197,0.5298513000000001
188254,-0.118343285020197,0,-0.051273912662109435,-0.1584296779535639,0.5191155864144363,0.4061353227755559,-0.03830850309566232,0.025734272645463352,0.0406908886422216,-0.056603104
375504,0.3336111451109,0,0.11391415515248016,-0.012232244902460896,0.34019325428531033,0.3029201251039674,-0.003048515876959726,0.0669075514261614,0.07729625029149098,0.075754136
190071,0.038858255894967,0,0.20408402132742967,0.293721254103677,0.2587504321504639,0.270868326187091,0.2210577988607052,0.22763010952020324,0.21330219944685413,0.38953424
190157,-1.29735484188393,0,0.2570685322486937,0.31926650450239125,0.23528579289030915,0.21231737737132664,0.2755152564222492,0.3700949578224601,0.3646227069343027,0.48127570000000003
373770,-0.865050604367228,0,0.04369900106952693,0.010758480456381728,0.7326104853554938,0.5486031664859139,0.017678136861441922,0.11998955880476232,0.10108555161777273,0.29610386
188825,1.7484250133473798,0,0.24467985280908516,-0.09338754039991452,-0.17485822080308822,-0.12745490107545684,0.0301841286724744,0.12886525767863696,0.13454829249348846,0.023060555
188405,0.8445161530851841,0,0.08602742236894087,0.2799661192736001,0.2651372927749449,0.3187356686523912,0.05940123082834652,0.07632911583278335,0.09203900280978924,0.15133977
187475,1.6501740502753999,0,-0.3947677561312983,-0.7013644998893134,-0.03676112737050019,-0.03585684405536861,-0.3086937537817745,-0.3136676384133781,-0.3100884434266264,-0.31273004
189059,-0.020092321948218996,0,0.05864846933142151,-0.005158175561278749,0.3854797797630525,0.5895442145796839,0.036027137433541565,0.16968301554152448,0.19232407139703014,0.05567167
283721,-0.118343285020197,0,-0.3829985703497956,-0.7844848146482066,-0.7940611516252787,-0.7680042345543191,-0.2811729662555618,-0.3937243637258166,-0.3863603585874735,-0.79182523
187971,-0.43274636685052603,0,-0.3329017303738606,-0.26964976815104275,-0.24151440019364045,-0.3409589760949556,-0.2400124520007495,-0.2477851542018397,-0.21352928024542225,-0.19173996
189116,-0.19694405547778,0,-0.3732722912617549,-0.3462855193471857,-0.2915839540117631,-0.2960983351650034,-0.3353514449110961,-0.4063676883331148,-0.3875769280067866,-0.5030404
283774,-0.8061000265240409,0,-0.24782630778898815,0.09368229328913114,-0.5269379291092093,-0.6066349668281411,-0.3706331701239258,-0.2905008035223406,-0.27537136253828626,-0.22376989
283755,-0.0790428997914065,0,0.5534647057682898,0.3477592837932653,0.7419081560834044,0.8020601093819946,0.3560407338516836,0.5513703989928453,0.5354889354949877,0.56441236
373725,-0.19694405547778,0,-0.4853301843184874,-0.43313937070281416,-0.7539465357780557,-0.7484753897877796,-0.2673528411289225,-0.3453696840606513,-0.33090859524363164,-0.25282922
375682,0.3336111451109,0,0.26197006064264383,0.08071316616362972,0.4691977785051691,0.4094990297115181,0.13687645938585494,0.20314245611625115,0.2315967384040094,0.2117282
189851,2.1217786730208896,0,-0.04268857606461668,-0.4608461422891119,0.15180672138204088,0.1746043386714265,-0.08403247080375516,0.04095542829703133,0.015407769609178818,-0.46906328
374697,0.9820675013859521,0,-0.10360163214851137,-0.0902435095816114,-0.14500537382352974,0.017377165593623872,0.004565717215767311,-0.015092549125030554,-0.008202071201888136,-0.22646017
189932,-1.74930927201503,0,-0.3988237168539902,-0.20264261133595374,0.008701278636529253,-0.0840035052101578,-0.284833909062347,-0.2767049659153166,-0.2478003080594844,-0.28504512
188506,-0.3541455963929439,0,-0.09868153254237616,-0.2657197296281637,0.18664185246111487,0.27921679683968265,-0.18907238620981964,-0.17580916574143032,-0.13439614262591165,-0.07681557
188028,1.3947215462882598,0,0.38625589788422265,0.1614754578087954,0.3789419759844392,0.4371802643784053,0.2204536697182432,0.2378109270320619,0.2271729935636168,0.65501964
187958,1.3750713536738601,0,0.4268366112996221,0.3304671142925973,0.30257775967162104,0.4253671016891365,0.20878681641797384,0.3200175158819769,0.2953038688966845,0.16805331
187911,1.17856942752991,0,0.09153323055769907,0.02235209409887504,0.05840653872021305,0.015141021755108513,0.04194542969276431,0.013607321434997044,0.0063109198985553255,0.10005793
374759,-0.020092321948218996,0,-0.5599748743650305,-0.3840138891668248,-0.6474210370215658,-0.6201057208619274,-0.39802552805010616,-0.44707850182808656,-0.4825909664334266,-0.89677286
374640,-0.33449540377854803,0,-0.34703610914533595,-0.3193647554654635,-0.2441999088625621,-0.212942120772994,-0.28274030413326035,-0.3490548165746553,-0.3184741960108504,-0.30657646
189078,-0.570297715151295,0,-0.5024383478427832,-0.3211332728007593,-0.5361959957653397,-0.6869693719974223,-0.35594584765279913,-0.438755446614379,-0.4412761055567056,-0.122107886
283138,-0.7274992560664592,0,0.19852493112035732,-0.07845339401297395,0.01156183810472555,0.21527002242047225,0.12733405039686188,0.08854630447145218,0.12741691138658473,0.35251709999999997
187462,-0.0397425145626149,0,0.16359626848701192,0.3359691682246275,0.39264298262030906,0.3315687213868621,0.08827053686261502,0.14017414446628118,0.08270306788760241,0.04065143
283579,-0.0986930924058023,0,0.4679836773228194,0.4564248489508727,0.7279239272832143,0.6843285567521737,0.2415130807113145,0.4474253636768956,0.4371065459909036,0.38630512
284231,0.353261337725296,0,-0.15404282661684848,-0.26237919688371697,0.16199699954146496,0.07110495100614644,-0.18130175930084927,-0.09851775859285186,-0.055735586950465474,0.07988894
190472,-0.020092321948218996,0,0.10662866288868512,-0.1293473928842586,0.08055161882642636,-0.00627817842565441,0.05860859107356115,0.09056469712183762,0.13181239274883216,-0.05496597
189099,-0.020092321948218996,0,-0.02055186927853022,-0.4614356480675436,-0.1873242920681548,0.10760755627618863,-0.10003827944358017,0.009445937850066949,0.005192313143895025,-0.28367147
188163,-0.76679964129525,0,-0.07130926678765456,-0.058803201398578926,-0.21932149851689786,-0.19030657081459285,-0.0573674515526313,-0.1217438117635236,-0.11028066437515244,-0.10541497
284291,0.4908126860260639,0,-0.27168606041156923,-0.4101486453439708,-0.06499533203544416,-0.09670525830188682,-0.26836475378160585,-0.2066635961511384,-0.1519003131424761,-0.36329076
374978,1.17856942752991,0,-0.09183678831978724,-0.4184017262420173,-0.6850117500963435,-0.796211394226885,-0.15321568265077465,-0.2833204135585771,-0.2907369247297132,0.006777783000000001
187526,0.137109218966945,0,-0.04226585780336333,-0.296177528180477,-0.44850193346959344,-0.3364598083623457,-0.13805636701219173,-0.3273260966558077,-0.2954343931076086,0.16288327
187464,0.726614997398811,0,0.08960802308687592,0.20372337192974588,0.3219834679491669,0.257455539421973,0.10755724474199052,0.27851553251568023,0.2453100447939661,0.0008847753999999999
187564,-0.3541455963929439,0,-0.15353268483312732,-0.6646186397003936,0.2139394768050238,0.11652083636159193,-0.10288018666754817,-0.06761338724873242,-0.14007320550881358,-0.09069573
374436,-0.020092321948218996,0,-0.2982556582795655,-0.3816558660530973,-0.17978866891000678,-0.14990642988791034,-0.18510537578026814,-0.32960442674770163,-0.24905057918048434,-0.12784754
373656,0.648014226941229,0,-0.3174613545873542,-0.2906754742484459,-0.06002856208885276,-0.07989996741616696,-0.20905791256670606,-0.22282809047800228,-0.18453764363415334,-0.31897396
375995,0.43186210818287796,0,0.2202809099711564,0.12787362843817898,0.1988950520339614,0.25777187670499785,0.104364550261668,0.218241415028523,0.1854956426760184,0.20942388
189698,1.1196188496867199,0,0.5626317547682124,0.20706390467419325,0.4716341759890241,0.5150066433816844,0.4764882314028676,0.508116397620965,0.5367825117170648,0.55860955
375962,-0.020092321948218996,0,-0.2856753421102984,-0.1511591066862375,-0.25644570134626576,-0.1538838454911409,-0.07397312107780009,-0.21784876243860396,-0.16968346320444633,-0.092489935
189040,-0.020092321948218996,0,-0.018807698492975547,-0.010856731419453224,0.4766126304195453,0.19178250766900368,0.03851557706371223,0.15151428773128628,0.1363226530834471,-0.11536307
187556,0.9820675013859521,0,0.30041809441068423,-0.014393766090044668,0.37738454337486615,0.4650997323935286,0.23081814598285105,0.3825634900149509,0.4097883754321653,0.5106576
284241,-0.511347137308108,0,-0.19725750242315246,-0.2877279453562866,-0.32211827248031,-0.20739554905240615,-0.18726714731446495,-0.20539459519923806,-0.182014691812026,-0.33827645
375169,-1.37595561234151,0,0.16609533832880738,0.228679116550028,0.36481986059036586,0.3918197418921309,0.1242619946527196,0.2550809874077913,0.24489701555200805,0.2773334
283655,2.2593300213216603,0,-0.04506248861413654,0.052613390725044264,-0.27541734061303197,-0.3353251223125588,-0.0028685889225280696,0.043510024283552,0.056415931022191126,-0.25670466
374165,0.038858255894967,0,-0.26158338548483223,-0.4781383117897794,-0.2110189621491827,-0.18363764393470136,-0.18554480821855554,-0.3206138378436137,-0.27804778648074,0.033756327
189811,0.9820675013859521,0,-0.12190908584188136,0.1095989493067914,0.011526006471669348,0.03353710952730879,-0.19039278605799909,-0.17062730968856035,-0.09411253619409728,-0.03253184
374531,-1.4742065754134899,0,0.07934930497880623,0.27957311542131263,-0.14366575959380867,0.0057804063564807035,0.1289072529848122,0.1980170974883647,0.17057564911209944,0.10820576
187544,0.667664419555625,0,-0.2822614526908767,-0.325456315175926,-0.02076271004796837,-0.07663521367280883,-0.19846095543314024,-0.2438548162902999,-0.15528688376601435,-0.15725626
2437410,2.5737331031519903,0,-0.49790733234545,-0.316810230425592,-0.12866185466900504,-0.2677921794315053,-0.29020635171524306,-0.3248798169593311,-0.30606350959653505,-0.47770470000000004
375666,-0.8257502191384358,0,-0.3172815679036154,-0.2285808655869557,-0.17181133561422968,-0.09183873753776978,-0.12530648775810374,-0.1977179784256345,-0.2176216756352924,-0.30766350000000003
375815,-0.020092321948218996,0,0.05385778508027809,0.06263498895838579,0.08617912279222395,0.13223516108667138,-0.006195354741076327,0.10269050340414776,0.13282853464614394,-0.070690535
190190,-0.157643670248988,0,-0.07348862388249151,-0.15666116061826818,0.06484720787535281,0.14144502142571833,-0.21315268343070387,-0.2666700276716691,-0.1488528733488314,-0.02889176
188102,0.942767116157162,0,-0.20092468099081506,0.2689620114095386,-0.7988457827031681,-0.8053018585072426,-0.06978355382090598,-0.1132594867138524,-0.14351871661517235,-0.21546143
187541,0.706964804784415,0,-0.15034508214366718,-0.32683182865893395,0.008130685148010741,0.03688977133354103,-0.12753279685718866,-0.19807548790903176,-0.1055245752198182,-0.025451052999999998
189637,0.372911530339692,0,0.24617769504173634,0.3184804967978153,0.4884357668541099,0.4581415385026754,0.16901516605566405,0.22952103347921554,0.2117967174709427,0.14124009
283849,1.35542116105947,0,-0.08701587841037338,-0.2971600378111967,0.2918058303891726,0.2572882927283308,-0.12381327102427896,-0.13857403081655545,-0.048354146881658164,-0.014762556000000001
375939,0.687314612170019,0,0.04934426168038858,-0.02068182772665125,0.19060667391402572,0.08516228490247757,0.02627070199700354,-0.010982283435693074,0.02520264295007531,0.14044732
283600,-0.020092321948218996,0,-0.14581266314882055,-0.09319103847377047,-0.4039417335613393,-0.30389248288416315,0.011550451889829895,-0.0685667113813287,-0.07559479358240173,-0.016449336000000002
375661,0.549763263869251,0,0.0185355446265433,-0.13367043525942554,0.4541947075124853,0.4644456171817222,-0.00157591095580295,0.03972652957148587,0.034063513207904086,-0.032193385
189070,-0.020092321948218996,0,0.06395177584417062,0.08051666423748598,-0.40470033483282464,-0.2857567041909965,0.06589881623056874,0.017340944511086587,-0.026960788125262026,0.050731525
373642,1.1982196201443,0,-0.05556175789906809,0.14673781334799876,-0.15831424173512687,-0.14559467664336395,0.12024134302812615,0.07381301743257572,0.04318816104480973,-0.009782775
375957,0.0978088337381531,0,-0.11698702322112438,-0.1932105188810441,-0.3374725874847684,-0.2981800597972876,-0.1233104610049068,-0.3550351935416433,-0.33179180374749445,-0.18280318
375838,-3.1444729476371096,0,-1.6934954306160752,-0.6375013738925278,-2.2040656969515844,-2.1982437696121524,-1.2846830802218605,-1.2210874680056951,-1.2404772738048258,-1.8220491
188956,0.038858255894967,0,0.4370769875043415,0.30118832729714723,0.8868741028717153,0.7668004278748249,0.3416152850552497,0.4762571542233399,0.4978364765091044,0.52327293
188187,-0.47204675207931707,0,-0.3191347792073565,-0.20382162289281752,-0.0032095253778692268,0.011679433757117236,-0.05981975335467553,-0.19820903107993404,-0.13192437603359625,-0.23511267
190036,0.15675941158134102,0,-0.06339324922363031,0.08189217772049368,-0.267423913114861,-0.2833091275000664,-0.1827606496107439,-0.1320876823406931,-0.0694552929962841,-0.26830995
375696,0.0192080632805712,0,-0.5916727915199641,-0.14172701423132755,-0.9637271799709096,-0.9091520716880096,-0.2438910117725201,-0.4351745344429303,-0.4251701188262479,-0.5423139
319284,-1.39560580495591,0,-0.30560036387542605,-0.2745623163046417,-0.8529739875208513,-0.6976128072412832,-0.0897117004579488,-0.2456063137829362,-0.2463356833058043,-0.45155275
188145,0.31396095249650396,0,0.18893287340472012,0.1813221523493349,0.1023546459028104,0.20076533713961173,0.14124542378301494,0.22294172363750694,0.1647629615997116,0.0905617
188232,1.3947215462882598,0,-0.1438303917701531,-0.3486435424609134,0.3351202858513389,0.19926269461949767,-0.19918800118850075,-0.14850641128632674,-0.09573883906576572,-0.33978242
