id,width,kfold,GBDT_pred,KNN_pred,KRR_pred,linearSVR_pred,RF_pred,NuSVR_pred,SVR_pred,XGBoost_pred
188250,0.4378296144341229,0,0.23572508337627365,0.704306746262351,0.1378000857280881,0.1872418112161777,0.26141865927406155,0.36209937248434215,0.3545318718059236,0.18848664
189254,-0.6895736356083859,0,-1.4489054494066071,-0.9286343702196715,-1.9743251830089152,-1.976531777948589,-1.0027586242559154,-1.2847045942236337,-1.2871000634041363,-1.3819008999999998
188780,-0.48459122650974795,0,-0.5971119411521987,-0.6872675835060257,-0.4720397440149213,-0.4975360904789973,-0.5373343086560024,-0.4887108799297024,-0.4911929964114274,-0.34572366
375444,-0.0233808060378135,0,0.238664032775748,0.0017295390767706029,0.2714653625168637,0.2945557796812611,0.204508227849242,0.14724122567945036,0.16194681277370473,0.24204445
373522,0.950285637180718,0,0.3089208054176616,0.1844201111859313,0.37590022737845175,0.4082664548244061,0.2274640757456533,0.20119509598386404,0.20181940035024803,0.40878007
375916,-0.740819237883044,0,-0.0212302687148716,-0.1848044532029899,0.2342130178055868,0.1489117838176428,-0.18468189105727006,-0.03694338606243042,-0.035277537616670664,-0.037663337000000005
188156,1.71896967130061,0,1.7616335689424218,1.5703574247040952,1.7902878507414073,1.8599609836613888,1.3640079563078604,1.5308651072123052,1.5428098601546294,1.7395021000000002
187984,-0.27960881741111,0,-0.3893233012584181,-0.05079720325475559,-0.4624524486166592,-0.5500826204814472,-0.04902636737374408,-0.13094053061519226,-0.13772156554377904,-0.26320326
187692,1.15526804627935,0,0.863766188081366,0.25616395437045425,0.8847389486737001,0.8420629651841973,0.7707928221537486,0.7518534289206831,0.7445240223881858,0.9028073
283721,1.1040224440047,0,0.1058699239978882,-0.13458376297382352,0.1836340581380398,0.1231617659709516,-0.03434937028098649,0.051816745453975854,0.052554197652487006,-0.046303578
189031,-0.17711761286179106,0,-0.7982712190977175,-0.7705416872023472,-0.7386666965454651,-0.7004543392383198,-0.7155028743383106,-0.7572871499827452,-0.7616812912116184,-0.74644125
189134,-0.6895736356083859,0,-0.7712416252447322,-0.7349259936214588,-0.5897813088598127,-0.5227509646783937,-0.7345692312241987,-0.7274432936580328,-0.7297225584794934,-0.7213441999999999
188101,-0.5358368287844061,0,-0.8728868650724921,-0.525587708329475,-0.9928026572090972,-0.9195095624494494,-0.7123365677692121,-0.882118466592005,-0.8895347131321945,-0.8671605
336484,0.0278647962368471,0,0.19258328763083105,0.0737296102726671,0.6424591296254647,0.5912556242420333,0.0728789467449632,0.26158621041725283,0.27010174426174016,0.4657125
188969,-1.3045208629043001,0,-1.0920091049732128,-1.0206202263026851,-1.0870142268418874,-1.0909529601003431,-0.9222451848508336,-0.9775337451441148,-0.9784929068273563,-1.2310557
283712,1.20651364855401,0,0.8497128050023294,0.497274513072727,0.545876294074958,0.6251651311742495,0.6558061397496737,0.7812611526737265,0.7854489824444375,0.77200663
283755,0.4378296144341229,0,0.6129359634686035,0.2354094854492172,0.4189249405508235,0.4924820649593176,0.35975082410411496,0.458465637782933,0.4502713716160189,0.47120053
283166,0.48907521670878096,0,0.11025043136780648,-0.1842919971802432,0.350372812472898,0.1214101077434402,0.05387846103587827,0.07386932637836817,0.08354998604800459,0.25714985
188269,-1.048292851531,0,-0.7626996576497334,-0.1891603293963358,-0.8576206667808606,-0.7217188662015059,-0.5486987767512767,-0.7069561747610065,-0.7133691312449495,-0.8075753999999999
189980,-0.17711761286179106,0,-0.1641662352401944,-0.20581515013560026,-0.3014121892380217,-0.359118578630756,-0.2257352415446909,-0.24263696640705898,-0.24421163481937502,-0.31382057
284272,0.0278647962368471,0,-0.2667611810509516,0.2740999151665852,-0.40898893825144,-0.3929253486133369,0.0475937508305257,-0.043854096894721584,-0.04885573763534004,-0.14501932
374092,0.642812023532761,0,0.43907486562051423,0.27666219528031816,0.661264273699345,0.6438970191804945,0.2352556503232452,0.2670189098290171,0.2776858885311678,0.5218172999999999
187989,-1.66324007882691,0,-0.4426804561929905,-0.15431331984956742,-0.9776346426547776,-0.9082900158249738,-0.2990985936089993,-0.3611703233404695,-0.3625223974327497,-0.27357846
374693,1.61647846675129,0,0.6777583334765988,0.3637797191472394,0.6606296903401585,0.6767659898206504,0.5390012022108452,0.6730902673790551,0.6725282397905337,0.66276693
187999,-0.27960881741111,0,0.0777033873784804,0.19851265181146274,0.07785983592205525,0.09125940796238244,0.10893983397077073,0.09474461533706564,0.08875302827406943,0.054657622999999995
283127,-1.0995384538056598,0,-0.8650244762927547,-0.4897157867372133,-1.053082307136748,-1.0055039256976828,-0.7393874537886949,-0.8763955441089315,-0.8804910653619389,-0.8393712
188825,-0.0233808060378135,0,0.14942234995439704,0.3935021684665418,0.3668685632066229,0.30642504141882226,0.16860794734161014,0.19170018059504215,0.19301622061291304,0.39151338
283677,1.05277684173003,0,0.4590065978569706,0.42424952983133735,0.6929713338218164,0.7380037224264442,0.3525554156303212,0.4679022211539687,0.4805998321246914,0.8071264
374613,0.642812023532761,0,0.18339971126359086,0.2448899218700295,0.6289658637304285,0.4543500962418973,0.2584682691485102,0.4144753184546096,0.4202299217164296,0.06292485
375556,-0.22836321513645105,0,0.3728702699777133,0.4988118811409668,0.3090001961047051,0.3497367509947876,0.4062820846199797,0.4064778813150639,0.41236118392984294,0.48470166
283054,1.92395208039925,0,0.04359382202256765,-0.060533867686940676,-0.010524531352544386,0.10828901309407013,-0.10077560686351997,-0.11755727400522535,-0.13247532844179302,0.24817874
373900,1.30900485310333,0,-0.30268709512845043,-0.05797158757320784,-0.03994186912697728,0.03891957358228992,-0.012492184343590198,-0.171893890819927,-0.16872687614788526,-0.21836351
375796,-0.997047249256342,0,-0.022897876314985556,0.9054457351903896,0.13360039033469207,0.03027075945875196,0.230390770109236,0.26917315087036825,0.2566924005619513,-0.3976229
189133,1.05277684173003,0,0.34999172039957177,0.2771746513030648,0.4764476542266607,0.4679406073671656,0.2670775990514205,0.3493364597332508,0.3471394776542636,0.29116329999999996
188757,-0.0233808060378135,0,0.2710953797976711,0.2594949185183073,0.22286987496556776,0.1147616296165547,0.26537749586136994,0.2403849454604136,0.2385805402385104,0.16248262
187903,-0.997047249256342,0,-0.2733739593991471,-0.25039882411455383,-0.7361355318925858,-0.7014908595041235,-0.25321235107926554,-0.3875118220323701,-0.3969282255169889,-0.24502611
189233,-1.3045208629043001,0,-1.0012251320707823,-1.095438805623688,-1.0886042881604112,-1.169475044906223,-0.9647827676283246,-1.035015487428346,-1.03511623515361,-1.0094879
188355,0.950285637180718,0,0.7589749267424318,0.5034239853456861,0.7644600065050327,0.8127133945625855,0.5957461900894019,0.7777872548420632,0.7835046991126571,0.7587105
283205,-1.0995384538056598,0,-0.15139896371822045,-0.9124920055031538,-0.4231199820863765,-0.3957683549901945,-0.3081574146257963,-0.4932949212183014,-0.4901733648521602,-0.36716297
188976,0.38658401215946203,0,-0.6187251042939367,-0.5230254282157422,-0.7688059375170441,-0.6991700248243219,-0.5802058624174816,-0.6350706362165188,-0.6426523677735974,-0.5947146
189974,-0.22836321513645105,0,-0.028950373584614088,-0.014669053651120674,-0.13820829886924454,-0.1545052480021624,0.04751383246764577,-0.04115358042155143,-0.032275909448615775,0.14039496
373904,0.642812023532761,0,-0.4853310918502946,0.034270496521179084,-0.6600060175386773,-0.6290234662971507,-0.13244272608361587,-0.3898920253729741,-0.40595211805728737,-0.38301864
188319,1.36025045537799,0,0.7891590586885714,0.4936873209135009,0.7794142842506915,0.7745849170764642,0.6936924562276294,0.8889787834419569,0.8994094609332909,0.80228645
336483,0.5915664212581,0,0.23562766186209905,0.035807864589419244,0.5317048126215553,0.420500522081109,0.07968631693195581,0.25509881427792336,0.2643516822508372,0.22770837
374591,-0.5358368287844061,0,0.08146531160656123,-0.007750897344041614,-0.06074823013014453,-0.1317667512128074,0.004050785445442025,-0.08950602877113722,-0.09772174618432902,0.17971632
187938,-0.330854419685768,0,0.017382414803718486,0.4749826760832503,0.04078800824183304,-0.026303345061916304,0.16651099361251062,0.24508715266879344,0.2480215611318653,-0.15889534
190784,-0.587082431059067,0,-0.4924838725416877,-0.7823281757255189,-0.4360373012892183,-0.5464306350284867,-0.5375188808733372,-0.5951520507695769,-0.6049167169855545,-0.5054603
188121,0.5915664212581,0,-0.4364369902205117,-0.021330981946826196,-0.6165904347494404,-0.638447170938975,-0.1775268299055501,-0.3233532221411523,-0.3273757229771012,-0.5155747
188341,-0.4333456242350871,0,-0.7515980108528438,-0.7339010815759657,-0.7509829704298454,-0.8176260760996011,-0.6897469530277479,-0.7606243156198822,-0.7659219607457415,-0.7268386
188093,1.30900485310333,0,0.8990816928866218,1.0417590372409833,1.03089365020503,1.110050259817044,0.7647584938775748,0.8419230390580674,0.8391370729985559,1.4249938999999998
375626,-0.0233808060378135,0,-0.1289436810219567,-0.18941655740770924,0.005920086893667076,0.048084701832595465,-0.15613264460032014,-0.12069682500539408,-0.11677832827900014,-0.07343882
187956,0.7453032280820799,0,0.08914274685794517,0.12497521254732627,-0.1048258667586026,-0.030500790374626562,0.02744751373509092,-0.08692815569243889,-0.08606540241354935,-0.094969094
188820,-0.740819237883044,0,-0.059056547185286815,0.437829614434122,-0.02077799895056387,-0.00229359466491642,0.17783777927588004,0.17499867086394272,0.1758370295246073,-0.05901395
374171,-0.5358368287844061,0,-0.5908174683844633,-0.4351392203147012,-0.5425378858706154,-0.4983946172421902,-0.4153697016716829,-0.540494715906134,-0.5472004408619259,-0.43736234
187628,0.5915664212581,0,0.44295921184091375,0.4941997769362474,0.7110549260076766,0.6562155662483613,0.4790623441178556,0.5124582375278421,0.5201136175391275,0.6250760999999999
190139,-1.76573128337623,0,-1.502281463300196,-0.96271269573232,-1.5910794015400145,-1.6467628930775948,-1.1649867883818723,-1.3036344109585891,-1.3236960207134918,-1.4934773000000001
189844,2.15455729063521,0,0.8832735816794103,-0.014412825639747252,1.197204904304158,1.2972961954251114,0.6100251795485171,0.7706319452564059,0.7595528956867218,0.64395493
189010,-0.4333456242350871,0,-0.7152230172555066,-0.4640929855998837,-0.3438623571285149,-0.3926092708181839,-0.6439641052972722,-0.6317614704666021,-0.6321543900028839,-0.7573284
187508,-0.740819237883044,0,0.10819271778169604,0.40042032477362094,0.15314617032760225,0.06702542850359636,0.011527576044841096,-0.016696418536624014,-0.0291341320818542,0.00032809660000000004
188048,2.33391689859652,0,1.969269121104832,1.3336027421951688,2.0140109393520333,1.9521398578338507,1.8899020133434543,2.011215444929644,2.0117739699366464,1.8158356
187704,-1.45825766972828,0,-0.8300296328085343,-1.101588277896647,-0.6043552901419957,-0.561526276130532,-0.7535679336289489,-0.6418594850276311,-0.6382294292542838,-0.7680826
187599,0.18160160306082399,0,-0.2307889410003069,-0.21273330644267904,0.05837820470968325,0.00591995964522971,-0.1879354032811656,-0.17065524717234634,-0.15685453984056372,-0.2911257
375663,1.71896967130061,0,1.8303413965414408,0.7745132213786345,2.0284933580401514,2.0494763219137364,1.4406959791719278,1.687613929612542,1.6958850060425734,1.6018835
284216,1.15526804627935,0,1.4792025555199564,1.3038802928758664,1.2555909852959246,1.2779706289523427,1.2579892868324831,1.2633303307136332,1.2572532904262503,1.4986716999999998
374202,-0.587082431059067,0,-0.2885052997998278,-0.040035626777077074,-0.3738408843024672,-0.34984110429257304,-0.2392540629621557,-0.3129981669918546,-0.31433766606517755,-0.40873617
188122,-0.17711761286179106,0,-0.16827766054545115,-0.18377954115749665,-0.164752741877237,-0.17405690834872595,-0.1754990217131679,-0.17209901884884704,-0.18745045009433836,-0.19716193
190280,-0.4333456242350871,0,-0.4175486816346024,-0.2424557557619817,-0.4423862887180974,-0.4756142076037425,-0.3351999048083664,-0.42053943762105933,-0.4259438866989429,-0.52906644
187985,0.6940576258074189,0,-0.3683373076034187,0.09730258731901044,-0.6224256570572209,-0.695180127015226,-0.02692089199635201,-0.17264347601237126,-0.18055712131165694,-0.44420459999999995
190782,-0.48459122650974795,0,0.17617900259121785,0.2418151857335497,0.4966444219099628,0.5016739717823673,0.155814563888091,0.20635231224443884,0.20023019321718089,0.19319846
187935,-0.38210002196042897,0,-0.17187773681580784,-0.450512900997099,0.025450140741213545,0.06504907668372142,-0.2830969311557244,-0.1489981528147813,-0.1539343761388611,-0.24048297
283252,-0.17711761286179106,0,0.6020007558939962,0.34584375835110864,0.99906810711704,1.1116807034821454,0.1756432299700014,0.5082033568848583,0.5110479903134943,0.48925379999999996
374148,-0.5358368287844061,0,0.19830122757673455,0.08577232680721185,0.5050240231367553,0.5787890922115644,0.01845983018871381,0.15200984140831722,0.15773234485848264,0.03778745
188532,0.5403208189834421,0,-0.0616667858058103,-0.22938812718194346,0.19188005340575387,0.0992602059100614,-0.1420564879150376,-0.007454505472497762,-0.015276014129350176,-0.074179694
375780,1.00153123945538,0,0.6473942346229233,0.6740718409203025,0.8643691440464067,0.8543675000459794,0.31694585342658405,0.6169345768397747,0.6106299533421673,0.7456231
375791,2.69263611451914,0,2.2249943751299304,1.317716605490025,1.910029772967647,1.96796838830632,1.9151382059199484,2.0577684684409587,2.057809731672584,1.8985976000000002
375749,1.82146087584993,0,0.7074197584691676,0.7511964723436642,0.7486278396074795,0.8306035968094194,0.5096381440819561,0.7731275103871981,0.7800379119821603,1.1683718
189858,-0.27960881741111,0,-0.17392115198886726,-0.1924912935441888,-0.04547934708637058,-0.037225115376702124,-0.16023382001361064,-0.16043956565709605,-0.16432764223840465,-0.17221314
187803,-1.76573128337623,0,-0.8383072689139188,-0.34469073229992714,-1.1988243166472046,-1.2181088782021854,-0.5749864093733349,-0.7796860959308125,-0.7862599121918772,-0.82528675
187854,-0.0746264083124718,0,-0.08998698671457382,-0.08641289683564374,-0.10142174176674246,-0.02852248082065495,-0.11408361707079362,-0.12933170131856458,-0.1297585936038678,0.10668778
188202,0.6940576258074189,0,-0.12936973491257067,-0.1461140234856218,-0.3684813807113869,-0.4358446291688889,-0.1777616014540042,-0.24848585693831965,-0.26016992709101594,-0.1312689
283722,1.5652328644766298,0,0.1561582912572446,0.4388545264796153,0.38958807457348144,0.5061097030822301,0.21032879766404106,0.3946559427480761,0.4056013923840392,0.046654757000000005
187495,-0.740819237883044,0,-0.892752093913491,-0.0969182453019488,-0.7104440944204669,-0.6971343116192381,-0.6570958088643757,-0.8535310668318032,-0.8614269491187181,-0.96442974
375895,1.6677240690259498,0,1.1888889631536579,1.2964496805460406,1.3439909011784437,1.3618812185705709,1.0584331246977854,1.265142750442324,1.2624363136127046,1.2552067
374624,1.6933468701632801,0,0.2045174048711712,0.21414256050523373,0.5004259950158314,0.4694440192369939,0.22904461716671126,0.18728430476979485,0.18895056710262131,0.26524390000000003
187876,-0.17711761286179106,0,-0.2890732381489236,-0.8704706116379332,-0.5567422120828098,-0.4554617274438019,-0.3579899582400078,-0.3165064209742897,-0.3140296908539513,-0.32884157
189032,-0.330854419685768,0,-0.3288684811491907,-0.014669053651120603,-0.5053429236020293,-0.4856496101038074,-0.2192768339327316,-0.3496730028723884,-0.3536351100031707,-0.7117085
375710,1.00153123945538,0,0.849827934391298,0.4580716273326128,0.7627032935859006,0.848134483987672,0.4836488684298133,0.5954142755783656,0.581263779246508,0.7833496
188099,-1.86822248792555,0,-0.36724995777304464,-0.8182000973177805,-0.4298802298969804,-0.3767427165568914,-0.4537942232748979,-0.38316824419048495,-0.3912757367974848,-0.33693236
188468,0.0278647962368471,0,-0.4502977048420854,-0.5612034019103629,-0.8645081096712204,-0.8518691326056124,-0.2728876026294826,-0.6645256805230921,-0.6753161609462994,-0.4712133
283770,1.05277684173003,0,1.0481639812658887,0.5075236335276591,1.0827196743973673,1.155381754811072,0.8201811984144355,1.0476747101712838,1.057671094961521,0.99600834
375511,1.89832927926192,0,1.818020826888818,0.7750256774013811,1.9416982967717047,1.891540566706226,1.5266988512484885,1.7114354717837528,1.7250918606445411,1.9581977
336485,0.33533840988480396,0,0.1392261912246467,0.12984354476341914,0.4055852036556189,0.4860759312750234,0.041540295092547315,0.2216821442333727,0.22751827756210535,0.47998336
188359,1.05277684173003,0,0.030687102125420418,0.2136301044824873,0.307749580741401,0.3132778574886336,0.10944368617889144,0.18698450624678264,0.1859282795217838,0.26715409999999995
2437258,0.18160160306082399,0,-0.048384295015971183,-0.13970832320128956,0.03231330906484686,0.005549488307093998,-0.1604214047499198,-0.033331903393074125,-0.0395005013107366,0.017491145
189290,-0.4333456242350871,0,-0.4711923716859746,-0.4517940410539656,-0.6981213724349118,-0.6996605752802804,-0.38492557203516975,-0.5371135206674662,-0.5435961301584451,-0.57611966
188667,0.38658401215946203,0,0.7931572696584036,0.02479006010036726,0.8297472132176011,0.92614537034893,0.5208637859708939,0.7038270825579904,0.6912239923946927,0.60756046
190277,-0.125872010587132,0,-0.210660903353908,-0.1837795411574967,-0.3448563313435216,-0.2995075551168413,-0.16275736991134546,-0.19123053783697305,-0.19395395425943265,-0.18928105
187666,0.18160160306082399,0,0.036675770638555504,0.13163714084303227,0.06982883054348576,0.0658492618201791,-0.0671018731762039,-0.057913910004813385,-0.058898244884315186,-0.04881512
336479,0.18160160306082399,0,0.03948195936173527,-0.0554093074594748,0.08820170399013705,0.008409993258846216,-0.09716566074042517,-0.03311055634704718,-0.03367673992589523,0.026220275
374632,-0.0746264083124718,0,-0.6969315580722728,-1.075453020736571,-0.8227746632561832,-0.7254515335963551,-0.5128951873948888,-0.7294718748116193,-0.7133067376974733,-0.6513475000000001
373759,-0.0233808060378135,0,-0.95578302736886,-0.929915510276538,-1.094504161670926,-1.0346181340894691,-0.8254047436937024,-0.9714550235631032,-0.9839103000692246,-0.92945176
2437282,-0.0233808060378135,0,0.2164056292717076,0.2290037851648849,0.385543380953834,0.3419850645586771,0.29094011529655944,0.3114884921875115,0.3075967128520609,0.22337607
374635,0.38658401215946203,0,0.1922332535042478,0.2963917521560621,0.4666129202397826,0.4231142983850184,0.1604760105926934,0.2890517678346025,0.29621815041236665,-0.009216734
375006,1.97519768267391,0,1.0421367267101898,0.6315379910323348,1.0053985938132255,1.0299437886458085,0.7217613281790418,1.02305766969641,1.0336558022385711,0.97913444
336688,-1.15078405608032,0,0.20332257284566507,0.2723063190869722,0.2579044270025008,0.25250857158166023,0.023827343107647808,0.16583652843253766,0.16541695813026458,0.06756122
283615,0.4378296144341229,0,0.5820009392753184,0.3993954127281276,0.11827270388286593,0.2201884307141859,0.3235212066912091,0.10810423685286867,0.11399857790689708,0.36847866
283731,-0.48459122650974795,0,-0.1120522723154274,0.00019217100853068518,-0.124222479590145,0.007280936971506163,-0.019466060867929798,-0.2661997770190996,-0.2794726115475574,-0.0110965455
189961,1.05277684173003,0,-0.1529032629062618,0.1216442483994734,-0.28412673221703244,-0.19528538394701855,0.047024854747256484,-0.0918503164769287,-0.08608148965929277,-0.087287955
189239,-1.5607488742776001,0,-0.7338161443154331,-0.8504848267508159,-1.0242413860080433,-0.902788095925188,-0.6240666998432721,-0.6484574163510899,-0.6550453720466822,-0.7433936
190807,-1.0995384538056598,0,-1.1711658411378063,-1.1246487989202436,-1.4653574747052291,-1.5053846882368058,-0.9359227936568908,-1.0657219892541905,-1.0829907425505056,-1.2948713
187479,0.130356000786166,0,-1.0748807865939287,-0.16302507223625948,-0.9053558200430842,-0.8812562825997723,-0.718524987302659,-0.948320689391002,-0.9594039269002276,-0.90846777
373756,0.0278647962368471,0,-0.5606290473438019,-0.8704706116379332,-0.6636612490198956,-0.7016640094024598,-0.546188374130772,-0.5632536301834024,-0.5727876188018061,-0.4280295
374037,0.6940576258074189,0,-0.031197578306335592,-0.08795026490388333,-0.22397672341097066,-0.07315798785891622,0.025909463154693738,0.01223012920389227,0.01333280007403334,-0.022605748999999998
375607,0.642812023532761,0,0.4126190740449775,0.5013741612546998,0.4535293004568359,0.4779404797847764,0.4364656076767224,0.4505963989647922,0.4557379445922745,0.52590865
374109,-0.587082431059067,0,-0.2550873286326914,-0.04311036291355642,-0.4756195552787972,-0.5067300659423251,-0.2153669627952756,-0.3708386832614626,-0.3641098204449531,-0.40344277
189840,-0.8433104424323629,0,-0.3375755154571066,-0.1881354173508427,-0.4261191562705165,-0.4686160998134435,-0.3031700881743689,-0.40442210855961264,-0.4075684545744297,-0.4358181
188957,-1.50950327200294,0,-1.3705124666312856,-1.071353372554598,-1.9142557273012808,-1.9247230379167968,-1.0401584433155608,-1.305854711403769,-1.3146317813662434,-1.3696518999999998
373656,-0.0233808060378135,0,0.2848769347278464,0.22644150505115196,0.13408272818023192,0.2287015601989357,0.2428222063195394,0.2299825216529727,0.23325403806032716,0.36600482
187793,-0.792064840157705,0,0.2589217765493066,-0.1046050856431478,0.4147254231864253,0.4091545998264781,-0.05460931399075331,0.0348296392491074,0.030029269463561988,0.26785478
284224,0.899040034906057,0,0.1823231260057521,0.2328472053354845,-0.15339020665919634,-0.16442538018307876,0.17733237865583693,0.07289794234806267,0.06967130172401348,0.29946944
283199,-0.740819237883044,0,-0.6273243374437969,-0.6575451341867234,-0.4999629622231652,-0.4947733224359894,-0.3486124172310547,-0.4476835203718347,-0.4484803740880132,-0.7128809
375899,2.43640810314584,0,1.1937641657471625,1.1937022479853483,1.4868249512712737,1.6340252794094898,1.188789847896951,1.3272811624990253,1.3305174112702542,1.6789254
283118,0.130356000786166,0,-0.5537634540917061,-0.7997516804989035,-0.6251058636513847,-0.6211067409962078,-0.5530279034144973,-0.5929961164275273,-0.5951733450755816,-0.57849
283128,1.25775925082867,0,-0.003353975173167868,0.05451250941966965,0.11326179459268815,0.17014229542769996,0.09805752934168596,0.009958679543732307,0.01385255185768938,0.21008241
283158,-0.8433104424323629,0,0.32451126070062986,0.2354094854492174,0.6345796518476732,0.6614180619780107,0.1629744082324177,0.2363276980831631,0.2331056815359579,0.3503065
188840,2.02644328494857,0,1.2034491779498306,1.5342292751004607,1.44421371290926,1.6492400572301071,0.898434755621588,1.0212709092976249,1.0277765782070336,1.2584329
189792,-0.27960881741111,0,-0.3698661127939826,-0.17250550865707154,-0.5884457734260025,-0.6446997303676493,-0.2663138490312749,-0.3974824358058941,-0.40313996882925895,-0.4647532999999999
188412,0.4378296144341229,0,0.3639548351602394,0.5433955551199205,0.7119907179409211,0.668891746673922,0.22992884265256774,0.31785217673340993,0.3214720568613893,0.7632201999999999
283756,0.0278647962368471,0,0.06800855935397487,0.054256281408296365,0.06284058619542066,0.061053534841449285,0.01301650140772498,-0.054357603084031265,-0.061577482686910524,-0.07142505
189894,-0.22836321513645105,0,0.17717748894012034,-0.028505366265278557,0.2057416460559693,0.1092763885426307,-0.1634298934692781,-0.038149644341285316,-0.03827565907218936,0.04589209
374536,-0.22836321513645105,0,-1.0945196080943858,-1.0657163563043854,-1.3024888904568854,-1.2719207741009515,-0.9837033112032612,-1.0749843316549847,-1.0781252954162412,-1.0136803
187783,1.05277684173003,0,0.8221316147090482,0.5234097702328034,0.8459511588816611,0.8745293996839223,0.5840641729004927,0.7735258402453364,0.7881845336408466,1.023639
336482,0.6940576258074189,0,0.2820171268614917,0.07167978618168078,0.1907425706296664,0.2598000179227275,0.07392724485743764,0.19366616204376275,0.20231773846431034,0.45176333
188974,-1.45825766972828,0,-0.52912900956997,-0.4861285945779871,-0.5739921054837964,-0.6526035376384257,-0.5161389006015032,-0.5301279765743363,-0.5360013745115633,-0.5690435
189035,-1.15078405608032,0,-0.5930141916310654,-0.525587708329475,-0.5372043086780423,-0.4617957504475256,-0.562922165158527,-0.5695091544921782,-0.5695303853320832,-0.5727868
373980,0.0791103985115055,0,-0.01822551331394306,-0.0320925584245048,-0.16543568801156994,-0.06874320563926932,0.02526958591325164,-0.10157788096319614,-0.11169440210823314,0.08555135
375851,1.5139872622019699,0,1.0620437072666118,1.0735313106512718,0.8519525674236661,0.9109716666152152,0.8334934620294827,0.9586873623634504,0.9699492722009336,1.0268174
188374,-0.4333456242350871,0,0.04006230197616894,0.07962285453425279,0.4224539933174185,0.34458498499588763,0.06391963743683701,0.10379396105958044,0.10117646384429248,-0.09853795
187987,0.950285637180718,0,0.10468206205806496,0.03427049652117914,0.3621229501486027,0.2282705859176279,0.09216358742884496,0.10559573260955896,0.1074725560137674,0.3429426
2437395,0.7453032280820799,0,0.09163149768308332,0.15777239800310855,0.04325501889037753,-0.031095926380406792,0.1033288335123858,0.1079900496901058,0.10833546051479853,0.18454693
