id,Prot,kfold,SVR_pred,KNN_pred,KRR_pred,linearSVR_pred,RF_pred,NuSVR_pred,GBDT_pred,XGBoost_pred
2436999,-0.0560656335065715,0,-0.0847895551101254,-0.08749566712938256,-0.25577490103496103,-0.23060478526462935,0.04992327400667417,-0.09523227307428067,0.11962788145012625,0.12309154
283171,-0.703154561035026,0,-0.07562423763346762,-0.025560012637373328,-0.06263356070585502,-0.04858833182271495,-0.007518196610883774,-0.0767165380883541,-0.12054972956647113,0.08613564
283118,1.33055349691154,0,0.26024931091199155,0.4921111293853896,0.3229487359427736,0.3515323899710029,0.3671036934797336,0.3286918205477853,0.4730185281685798,0.42666432
374092,-0.5182720103126099,0,0.3265605841352091,-0.021862361622924733,0.4855018766693036,0.5360166181104087,0.2986151729944345,0.3101418146783912,0.3444241791821746,0.1752331
187464,1.60787732299516,0,0.4901169843705607,0.5475758946021138,0.9542231931383612,0.8997462690268259,0.3804164014149713,0.4722862438654374,0.70565904718789,0.8914328000000001
284280,-0.0560656335065715,0,-0.21016745705402487,-0.277000281619858,-0.4570868660668808,-0.4244377245851695,-0.16839530459808102,-0.2650467388353436,-0.2338631724558907,-0.33049345
187718,0.683464569383089,0,0.3068933112900138,0.057637135187713726,0.8495491520932816,0.8054681119864212,0.2376477539157389,0.2989222636391239,0.4228183673407577,0.30224103
375693,-0.333389459590195,0,-0.4778641898660892,-0.2603608520548406,-0.28185532566094906,-0.35493109470885004,-0.34068006350242364,-0.4819764910497326,-0.5689418905676891,-0.44292104
187986,0.683464569383089,0,0.027329389661034854,0.0021723699709891788,-0.08145964402254435,-0.02659208865048938,0.05297854071431509,0.038633273723956814,0.2195229470056708,0.13824032
189045,0.22125819257704998,0,0.26990777303243996,0.5383317670659935,0.6547830007485587,0.5354498221015394,0.391873447504766,0.3318684979883162,0.5757815611241529,0.6279481
187852,2.25496625052362,0,0.6988247579954262,0.5290876395298718,1.0726822108190603,1.0466034370784378,0.4740959363924764,0.6489967352324766,0.7136237235274148,0.65687954
189991,-0.610713285673817,0,-0.4052801682287269,-0.2196866908959096,-0.20018575401064,-0.2551443824378063,-0.3733688874030239,-0.3718164024826326,-0.3990481700693232,-0.15490185
375970,-1.07291966247986,0,-0.3188710017275824,-0.3851565737924708,-0.3998048322117782,-0.3089348952687424,-0.05531566506341962,-0.2803496341200258,-0.17399140572740251,-0.24786948
187906,-0.7955958363962329,0,-0.7192272268717855,-0.4554119430669886,-0.8983235086768744,-0.7833850799516793,-0.5948522635782464,-0.6907704040109419,-0.6784462924579467,-0.65657485
187574,-0.7955958363962329,0,0.010528636158210848,-0.1281698282883134,0.2597776726703245,0.2269387766227133,0.05198259333148087,0.010204881369084512,0.19168653105526973,-0.18753552
373656,0.8683471201055029,0,-0.0785516717177851,-0.0791759523468738,-0.1864962125963885,-0.17972348097383012,-0.034208599977405524,-0.07593640109573821,-0.20380549077610555,-0.16449133
188083,-0.980478387118648,0,-0.8486074702954476,-0.411964543647221,-1.2070926545695269,-1.1010663441912532,-0.6997929413355505,-0.8115865877600101,-1.034791696682825,-0.7921749
188197,-0.240948184228988,0,-0.3783527698680217,-0.4905396277042474,-0.08551430962558637,-0.05438759169128421,-0.36314821641043743,-0.3660822310890501,-0.42041070370646016,-0.32842875
373850,1.42299477227275,0,-0.3493633610117975,-0.3971739395894279,-0.2621321841753712,-0.3844485527273888,-0.11250693369542207,-0.3292553050818684,-0.3383544873319073,-0.2197054
284371,0.0363756418546358,0,0.1380549168078204,-0.10043744567995153,0.7051377359490942,0.6510770103191087,0.010866167341761657,0.0940370186186622,0.08879207799281162,0.34371999999999997
2437250,4.10379175774777,0,0.31652490129129485,-0.06068769727463199,0.834089270251134,0.7696109018752182,0.2254046376512534,0.3180969511044153,0.5234916950893479,0.60910136
2437244,1.42299477227275,0,-0.13004467981991188,-0.07640271408603751,-0.05067519903354168,0.013111987009814556,-0.04096329639809453,-0.11785938394567387,-0.06955992488559454,0.04253535
283215,0.4061407432994649,0,0.34114513104790833,0.5115237972112429,0.24883230783897406,0.1348972765042276,0.2969105322280455,0.4046253571513281,0.5699321685115755,0.4224536
283774,0.683464569383089,0,0.756782149536568,0.18613050793979247,0.8656586382112721,0.8738111572029214,0.5762168378315761,0.7791378824978017,0.8730506310810812,0.95060015
187803,-0.610713285673817,0,-0.07579966922059975,-0.5413823291529117,0.3080854465500664,0.2818044078625818,-0.014180280478150838,-0.06540904132359315,-0.1430702264846273,0.08359494
187980,-1.7200085900083102,0,0.2171413720753776,0.037300054608248194,0.2771187648295381,0.3089087791628818,0.2599268501406593,0.208328102497827,0.3349054582755912,-0.118155256
308265,0.128816917215845,0,-0.0995304081957459,-0.0301820764054338,0.36868871577936346,0.16954199643840334,-0.1029296145208822,-0.11118217545138663,0.04600274271707733,-0.20516500000000001
283178,0.5910232940218829,0,0.16628017231551825,0.1861305079397923,0.7423665620177218,0.6793136371792416,0.20126221175494152,0.16015052136731409,0.5007369798676412,0.556277
375467,-0.8880371117574399,0,0.28122377664082626,0.15932253808504224,0.4596376018248805,0.29534458036628325,0.215521641362637,0.2424703814026584,0.2516261567634919,0.5741923000000001
373980,-0.980478387118648,0,-0.10182244464891643,0.1297413299694559,-0.16951812312073855,-0.2477389845044098,0.0944950027521694,-0.06764378869021417,-0.18541024680751966,-0.18621597
284319,-0.333389459590195,0,-0.40732690629639307,-0.4396969262555834,-0.2612859378202188,-0.17914423113184375,-0.18445200695830594,-0.3882846496310936,-0.2298784535944427,-0.4195179
187812,-0.980478387118648,0,0.09150304579514708,0.346978327068293,-0.2311807314641285,-0.1257244491230257,0.16621258623430696,0.0938999389434552,0.15407607217992894,0.14158729999999997
283633,-0.14850690886777898,0,-0.4269819762488104,-0.6319747790068952,-0.044564705994027065,0.1556087006445153,-0.2791118010297185,-0.4469439924313979,-0.3685295039608035,-0.10064323
189002,-0.0560656335065715,0,0.08903027881302375,0.4560590319945184,0.04497268104000085,0.16734427732684246,0.2631097497309827,0.1382196802122648,0.2639010408137049,0.4157344
188494,0.49858201866067403,0,0.08391271617050194,0.5235411630082001,0.06727336359429614,-0.009168560001823964,0.13550648229689574,0.09103544069425228,-0.025868342050305082,-0.006523861
187637,-0.8880371117574399,0,0.00846361655367462,-0.16699516394002065,0.25860262855811555,0.2884539457134059,-0.12527281310272068,-0.008140353437932318,-0.24722367978281634,-0.35474634
187978,1.33055349691154,0,0.41285229217857583,0.3432806760538454,0.3295061780967714,0.39117205276880573,0.3198390557073472,0.3650966502996873,0.4334966231211554,0.46899027
189760,1.05322967082792,0,0.03255932934419407,-0.11985011350580535,0.047674789702853104,0.021594828271694445,-0.002933409368005701,0.04002706340997023,0.08392842397347068,0.34151596
188231,0.22125819257704998,0,-0.3221624683674014,-0.3139767917643409,-0.5753286417230115,-0.5192718627480092,-0.25378917132659484,-0.318765556799975,-0.3766852663286808,-0.5369826
375608,-0.610713285673817,0,-0.5550972385175966,-0.2520411372723319,-0.7409356033344281,-0.8480484332162096,-0.34151353452738265,-0.5276962554982048,-0.5949938209789851,-0.46343914
187700,-0.333389459590195,0,0.4002074656878136,0.6594298377891751,0.296124063511499,0.26349148680186835,0.4789531855679156,0.4564762969426564,0.5379106025435235,0.63774264
188636,-1.07291966247986,0,-0.6222318187762167,-0.5238184868342821,-0.6599278101912631,-0.7488448812837641,-0.4717136581438913,-0.6157855987579526,-0.6466424235026935,-0.8005326
187591,-0.980478387118648,0,-0.07220563975623581,0.038224467361860165,0.031775966744262966,0.18650824309620467,-0.10460959107259596,-0.06689144291688759,-0.03193483169409995,-0.18585179999999998
374467,1.23811222155034,0,0.3729332939959672,0.5392561798196055,0.5205846095969306,0.4588070366792157,0.4340446216317167,0.42955246734410535,0.5134205938764512,0.36466740000000003
189754,0.313699467938259,0,0.2931336967847454,-0.1540533853894523,0.35254087145028024,0.4001312892144821,0.2532667698328155,0.28551614202335,0.5935717751805611,0.45087606
188982,0.8683471201055029,0,0.5101974436472542,0.6289242169199768,0.5232932616903412,0.4663064136299586,0.4608799045590534,0.5128176781764133,0.5170348823307835,0.37204757
187838,0.49858201866067403,0,0.455075346438065,0.7592664151792795,0.4671474239545717,0.5585665896534158,0.5077037072387811,0.44674895675141546,0.5694751348252773,0.54894525
189957,0.4061407432994649,0,0.7657827566834432,0.4394196024295012,1.3035934836870242,1.1529951273937031,0.4920190812460618,0.6904826878464737,0.7625616514503272,0.763301
375454,-0.703154561035026,0,-3.020038544223475e-05,-0.2307796439392541,0.17715588172859498,0.2441921276205627,0.11803683593729318,0.0020979095411938486,0.18652092259593933,0.30291435
375674,-0.980478387118648,0,-0.6151088387560244,-0.4193598456761176,-0.7063459960309473,-0.7267721675956706,-0.4349120151515337,-0.6104201632253609,-0.6115962161545014,-0.73829323
189244,0.5910232940218829,0,0.19862753920414555,-0.16052427466473645,0.6283036644594873,0.5328013572790063,0.13046256718292376,0.17361835516817692,0.34044963976604536,0.5789834
188170,-0.425830734951402,0,-0.933964206685454,-0.4775978491536785,-0.8853331717380613,-0.8367783762589663,-0.7370242493801691,-0.8918903790602302,-0.8860811219966811,-0.9758271999999999
188246,-2.18221496681435,0,-1.5786405638043233,-0.7835784705992759,-1.8029703559190648,-1.858762560050431,-1.3794054120086665,-1.5081066933776346,-1.6691508395338317,-1.5775772
188048,-0.703154561035026,0,-0.2422039987467178,-0.3361626978510308,0.04118623257782161,-0.012661098163814876,-0.3213862717935979,-0.25255485580195425,-0.1660924217842517,-0.262527
188369,-1.07291966247986,0,-0.4797209656793946,-0.3685171442274538,-0.7429193053645875,-0.7333278216090053,-0.2705434554396412,-0.4737377931952314,-0.4385494135374022,-0.29714835
189320,1.23811222155034,0,0.34874939892027096,0.4995064314142858,0.25535968525442604,0.27774790268261434,0.3420273568577585,0.3263458344210216,0.4295590698297017,0.31042925
190783,-0.8880371117574399,0,-0.5392822841988877,-0.5755856010365588,-0.8939808800110143,-0.8039494425998815,-0.3668460857520121,-0.5007512702976594,-0.5479331825017459,-0.68779
374339,0.0363756418546358,0,0.33415385967126504,-0.16144868741834886,0.5237390924054708,0.4501473310750072,0.19453982434430306,0.33360284890478364,0.3660311117962402,0.3180143
318174,0.0363756418546358,0,-0.031146569321748606,-0.14111160683888274,0.23008475381100624,0.3248044058459223,-0.11759008927816747,-0.020356349743415048,-0.10497923398830493,0.27790308
187671,-0.14850690886777898,0,0.213965876036936,-0.18178576799781404,0.3015213619147588,0.2710364076101271,0.15351041008207325,0.18951070113703414,0.3338855170965756,0.22161455
375634,-0.980478387118648,0,-0.5537649779081116,-0.22893081843203006,-0.482458569236691,-0.5506301406279055,-0.3585590690153661,-0.5288091746011523,-0.43999540109137386,-0.29615632
308212,1.79275987371758,0,0.4146964048980625,0.7343072708317534,0.13315242098349955,0.04968709478502897,0.4708612713122622,0.4138579201158786,0.5038893602792478,0.4104627
375243,0.960788395466712,0,-0.28219972770371976,-0.4424701645164197,-0.359801247212836,-0.3834429136836237,-0.12234171113923414,-0.2668246896536902,-0.3678542765978695,-0.07136262
374655,-0.240948184228988,0,-0.05694756483700785,-0.10321068394078782,-0.0597328349412436,-0.057233053703030966,-0.04050819870917141,-0.0694821491899679,-0.007120711551688546,0.087648146
374956,-0.240948184228988,0,-0.1415972096559546,-0.09396655640466704,-0.4704999428691821,-0.4485575211120701,-0.01403834713948498,-0.12675797743950049,-0.14729588700171758,0.01598294
187904,-0.8880371117574399,0,-0.3663233159517186,-0.4507898792989282,-0.446703931933051,-0.527414086755367,-0.15768378733085567,-0.3391795712928545,-0.2535678264990805,-0.26760197
374694,0.683464569383089,0,-0.07299964730768388,-0.09581538191189118,-0.019079154402232845,0.023267666971840118,0.0004463466547120197,-0.0795660360739272,-0.05323187279992173,0.057719354
188325,-0.425830734951402,0,-0.14640960233757996,0.03267799084018762,-0.2296764270805696,-0.16834241211440196,-0.05508874280162784,-0.11339487510475528,-0.02234853586785769,-0.123065084
188669,-0.14850690886777898,0,0.2744943402600972,0.1722643166356114,0.44462702527194864,0.5035185226762456,0.20958414972814332,0.2533983232111541,0.4822601802584641,0.6702393
2437263,0.0363756418546358,0,-0.030861747024509882,-0.10228627118717556,-0.17661955398164508,-0.23876844404650896,0.010821958089255802,-0.03903095901046996,-1.0119184749292365e-05,0.23014347
187500,-0.7955958363962329,0,-0.3063977522072249,-0.5450799801673599,0.09865137579459572,0.01958495067268758,-0.2597759293130589,-0.28689776871466066,-0.1196300669616326,-0.20628993
187778,0.128816917215845,0,-0.209736721456334,-0.3296918085757464,-0.2558578268765785,-0.286888824213619,-0.2603636857000336,-0.23386312759626904,-0.3253428787676534,-0.13301192
188957,0.4061407432994649,0,0.6389641326478772,0.6058138980796751,0.5986497861373294,0.7864715400464083,0.5341543954359511,0.5898304302790514,0.5464654037188796,0.50215954
188282,-0.0560656335065715,0,-0.9898185040607504,-0.6181085877027139,-1.0736886785728998,-0.9944980861717788,-0.7635409645390542,-0.9396174603922608,-0.9417043605779668,-1.1940033
190807,0.960788395466712,0,0.7794150185640891,0.7472490493823223,0.8027195389317328,0.8079766055130166,0.5935236398882888,0.76351612339267,0.8991516125346785,0.8269151
187588,0.49858201866067403,0,0.21429863742142172,-0.2548143755331681,0.5276094741532233,0.5409462108681654,0.12006329458433095,0.20723428279226952,0.2100757446853004,0.06086193
375205,0.0363756418546358,0,0.11797046733792632,-0.10968157321607216,0.014023345142149424,-0.10642328524483123,0.10036141545064528,0.1059064586097928,-0.011720768513622156,-0.015700046000000002
336478,-0.333389459590195,0,-0.14547916843281836,-0.2011984358236676,-0.4238786777375125,-0.29376241624259186,-0.049296186142221435,-0.12336231437938122,-0.04582135877739732,-0.24445929
373674,0.8683471201055029,0,0.07358859457001785,-0.2354017077073145,0.4380771478560988,0.3761760750934617,0.045835022422693016,0.02774113257879976,0.2418187091089626,-0.04016394
187678,0.8683471201055029,0,0.13757274428218744,0.06595684997022243,0.26322933123793746,0.4149014998745164,0.19906851730625486,0.12490609887355444,0.2727103710608623,0.44752514
284334,-0.980478387118648,0,-0.5394047195603447,-0.482219912921739,-0.9589826010495272,-0.9059545718106358,-0.3296485355488568,-0.4955856301923916,-0.5997342433662862,-0.90251994
375434,-0.5182720103126099,0,0.11943382584095072,0.2794961960546121,-0.1245541704314732,-0.2554970820879582,0.18452249790658376,0.1620731514409864,0.18078216550823326,0.09576546400000001
375971,1.42299477227275,0,-0.3744908556756827,-0.3870053992996951,-0.8643251428031675,-0.7577604430013326,-0.18206754825200425,-0.3250344338746922,-0.3624922899670481,-0.43616852
283813,0.313699467938259,0,0.4742626703050137,0.6076627235868989,0.8708485277493736,0.8901186523615198,0.4981791858171571,0.4751647853229116,0.4912186815450644,0.6127915
187612,-3.5688340972324597,0,-0.471528137421095,-0.8677000311779747,-0.7978717111084777,-0.9165432686708852,-0.35253171324078714,-0.4828657810416439,-0.4225258773802213,-0.26280814
190213,-0.703154561035026,0,-0.4498682027736005,-0.5746611882829467,-0.5025870702270439,-0.462159613219193,-0.34284620068761895,-0.4534880308605421,-0.5746061441323523,-0.6350395000000001
283126,-0.14850690886777898,0,0.3708480888902447,0.5189190992401393,0.9224836743185351,0.8528678959700328,0.4096399008051531,0.3508181697837256,0.6958811142496976,0.64821464
283825,3.179379004135689,0,0.7547008926127463,0.5558956093846227,0.9590366324937422,1.090982934435379,0.7357038096666283,0.7675544244794661,0.9326882660258818,0.7865164000000001
189116,-0.5182720103126099,0,0.12822317498324776,0.463454334023415,0.04269322370132755,-0.03645124103964318,0.2407689242588061,0.2010783646412008,0.22412503487519586,-0.11159596599999999
190008,0.8683471201055029,0,0.02590743929707682,-0.17901252973697812,0.11546554167486535,0.20868014498513254,-0.05698151062431829,-0.0018499139431372442,0.14369142091277326,0.1727979
375591,-1.5351260392858899,0,-0.45375708018149397,-0.2011984358236681,-0.22517387812391831,-0.3384318631702794,-0.3573803402125468,-0.3962690282475758,-0.3510954134782965,-0.27001435
375397,-1.07291966247986,0,-0.20054077112190027,-0.2446458352434356,-0.6306060478299287,-0.6894376080746794,0.030456809266835257,-0.19280229444239005,-0.13936952895975965,0.23301555
284291,-0.980478387118648,0,0.1763916007095837,-0.34540682538715184,0.6374161094496245,0.7540121685290846,0.1615879774205615,0.15761295067872289,0.3602900397662792,-0.09584775599999999
188476,1.33055349691154,0,0.0521418509035711,-0.2030472613308919,0.08688895904958116,-0.10455320557067678,0.16851572152473546,0.07498724219020636,0.05689611194564913,0.28812397
190434,-0.610713285673817,0,-0.39393567511342703,-0.1559022108966763,-0.6330270449083741,-0.7068656514928092,-0.32791345863433186,-0.3381506996682089,-0.4526370738817298,-0.34349728
187664,-0.7955958363962329,0,-0.4087118753981929,-0.27884910712708216,-0.8583998181813541,-0.8284150548571538,-0.17241958725517,-0.3844437591306649,-0.3844644784172987,-0.32864413
283176,0.49858201866067403,0,0.643527327392719,0.6631274888036235,0.6511832003108253,0.6504143079422708,0.5938918775624095,0.6688015319611881,0.4933575725550716,0.4745013
187911,1.33055349691154,0,0.07140980660460572,0.05486389692687752,-0.06723852841347623,-0.18257716475833224,0.1793067483907508,0.0667587125253466,0.10931036298951646,0.17226670000000002
375749,-0.5182720103126099,0,-0.7222430325081636,-0.4572607685742126,-0.7880309006311705,-0.7162848737967084,-0.2529824241379137,-0.6586993004895384,-0.4753647940092753,-0.4587698
189913,-0.610713285673817,0,0.32305676967337976,-0.14388484509971933,0.2663859690160848,0.3906358429061307,0.2608226162050617,0.3038762821927197,0.38039886863629263,0.41213307
188969,0.22125819257704998,0,0.4097547057136313,0.5392561798196054,0.4303253533264879,0.4627496608356718,0.4246417743197444,0.43344050204177054,0.4686065022606921,0.4889773
187879,1.23811222155034,0,0.040573853805806144,-0.13556513031721004,0.5504673333172789,0.4069295105144028,-0.12041728143395107,0.015759669732554438,-0.12128815637450173,0.21319285
187878,-1.4426847639246898,0,-0.4970365036189742,-0.4341504497339108,-0.5011302172290684,-0.6156246679909078,-0.3715879431151742,-0.4603604441347355,-0.3190877204683886,-0.3311837
283969,-0.5182720103126099,0,-0.7669805010072276,-0.4387725135019716,-0.9267242492031896,-0.7965700233250973,-0.5997216090418082,-0.6974541022665511,-0.7301238204283552,-0.64654154
375796,1.79275987371758,0,0.017175748710863,-0.180861355244202,-0.1104784817968536,-0.0943997123111272,0.0012625252128225404,0.028265665037233132,0.08518156606967406,0.31761473
187712,0.49858201866067403,0,0.015748151659662903,0.06503243721661033,0.2282751687105033,0.3726341473361755,-0.05242371782142513,-0.010368549146431316,0.04216962752064397,-0.20900857
283515,-0.14850690886777898,0,-0.40508324630936976,-0.433226036980299,-0.2908546497786801,-0.4190634031714242,-0.26090667091887804,-0.3873703743270752,-0.41283914381557935,-0.55409384
187730,-0.8880371117574399,0,-0.1043709704316502,-0.19472754654838326,-0.0699366859543602,-0.25496597421459466,-0.04074763620037606,-0.11769606106016613,-0.026721381815741845,-0.25177175
189090,-0.610713285673817,0,0.0425346637564873,0.5216923375009758,-0.12000786807760733,-0.05311686661410248,0.19323658012572198,0.07928047319961856,0.04076734444746346,0.25010879999999996
373952,0.0363756418546358,0,-0.2482886151841569,-0.1790125297369778,-0.2666077299536909,-0.2745875217020086,-0.07422835329020888,-0.2290365991457887,-0.10912848396721976,-0.04126357
187784,-0.7955958363962329,0,-0.6690740334613884,-0.4138133691544456,-0.6150317109074876,-0.6549060771327815,-0.4631118327275797,-0.6438076337278513,-0.7218646275197222,-0.509941
2437268,-0.240948184228988,0,-0.02095404525570457,-0.11522804973774455,-0.0649452322289008,-0.05145362565490325,0.029710242549857824,-0.031112550931115673,0.08819530087145243,0.27020687
188101,0.313699467938259,0,0.03044351540283258,0.5642153241671314,-0.10022325480350247,0.0313791517465218,0.056289315841409344,0.05889636081869831,-0.012429573366285534,-0.13771175
187780,-1.07291966247986,0,-0.2626011637072592,0.07982304127440372,-0.22135431895176794,-0.2562103091591649,-0.12589758474541998,-0.2432479201740323,-0.28358173222295724,-0.13034874
187856,0.313699467938259,0,-0.002057052954940929,-0.12909424104192582,0.09622892862982724,-0.08409482407897917,0.04650744531102762,-0.0013227368204473955,0.05847507650017289,0.030738091000000002
284002,-0.980478387118648,0,-0.26813628966844355,-0.4822199129217386,-0.5612686417817017,-0.595864549315897,-0.08153699793344123,-0.279044598766513,-0.26672255745884915,-0.30508268
376047,-1.07291966247986,0,-0.4656410947344276,-0.4544875303133762,-0.5902028852374226,-0.6982167560997572,-0.2557126955379024,-0.4174962613923293,-0.392814179089952,-0.35190720000000003
283968,-1.16536093784106,0,0.2797135324911975,-0.05606563350657152,0.7505949282041717,0.8715797538710792,0.08739018560493235,0.2756155210968081,0.4780141689631876,0.5492486999999999
374742,-0.610713285673817,0,0.7649171320875949,0.6871622203975375,0.8061454860106494,0.8244672968099145,0.6379540110397777,0.7759883558915194,0.7149784804081254,0.6272964
375524,-0.425830734951402,0,-0.6972579697181472,-0.34818006364798765,-0.3316562594583061,-0.3848409284414185,-0.4193279056868415,-0.617563807087682,-0.6339494954917606,-0.8626914000000001
190804,0.22125819257704998,0,0.10696974533628437,0.15007841054892146,0.6352516397268104,0.5887562192259489,0.18861397924243234,0.11403566526137852,0.3698165270988287,0.28837979999999996
187998,-0.8880371117574399,0,-0.3756039076517073,-0.7392066584258963,-0.27658801210596096,-0.3713516682858461,-0.2583327447651479,-0.37346194240145536,-0.103589859416865,0.049021684
374160,-0.240948184228988,0,0.33657687389865754,0.4763961125739843,0.936740095907659,0.7691510266603644,0.2794918948733429,0.3239045143677037,0.5315024545287179,0.42218512
283106,1.23811222155034,0,1.0993794905404932,0.5808547537321489,1.2201263974472811,1.2417663276016098,0.9576797503692892,1.0392477096860238,1.2186435660578934,1.2011839
189885,1.42299477227275,0,-0.09020577604953324,-0.15312897263583994,-0.2200432070647409,-0.17052087952185022,-0.0382964509432004,-0.09439637175874066,-0.02539876389586672,0.0036860070000000003
374148,0.313699467938259,0,-0.6396412221957108,-0.6985324972669646,-0.8451653480677948,-0.8800035224204532,-0.355507646710879,-0.6165117887181413,-0.6582986227937573,-0.41444296
